filename,dialect,duration,machine_transcript,human_correction
Chittagonian_mumxd18fIK0_seg0021.wav,Chittagonian,16.324,,
Chittagonian_mumxd18fIK0_seg0022.wav,Chittagonian,19.392,amentoieltheldindia yevell,
Chittagonian_mumxd18fIK0_seg0023.wav,Chittagonian,19.404,"अर्श ए एक्चे नाई देक्षी यहूँ लोग। तो अइ सीनी खंजाे थोन। अशा, टीकह ओशाए। अंक्यल, तेलिए आन्नेरे ए ए लोबन स्टाबाना देखे भीनी? क्यों कर लोग। तो ले रुपाल नहीं तो ना? हमी या डाबीटीस आजे ना? দাবাভিতিসে লাবাবান লা পাদে পেশদা পযিতি? কিছিম তার্ন আ? এশান নাতন সিইশিশিকদ সালো ইছ এশান লাবান খিল ও দাবাভিতি সিয উজা? आच्छा, तुर्कहां कॉतूज़ा, तृरुमूज़ा।",
Chittagonian_mumxd18fIK0_seg0024.wav,Chittagonian,19.284,আকরর শারা জরলে তেলা ঎তেলা ইকরলা? তেলা ইকরর নিন জে নিসা লাক আগারি হেলা উনে সাইর তেলা সাই? बाइस्या अमनो लोग एकना जुर्डि कोटा हास। कि हता होगें लगना? अटो उलो बाशा बारा तो अमने राज राज राज राज बारे गएना लगएगे। किया? किल्ले? लिल्ले भुजन ना? यही जे अमने देखलाम जे लागे ज नाम ते से सथ शथ। लोगज़रन जे कटो नाम से तार कोना ही सब नाई। है? एशमसो लोगज़रन बाशा थाकले? अमनेर कारेन भिदुत ग्याश।,
Chittagonian_mumxd18fIK0_seg0025.wav,Chittagonian,10.832,तार पर जी बिल्निंगे जी यह आज्चे भ्यावार आज्चे यहकोलार भी शब मिले तो भाजार ता कमूई जाए तार पर और अमिश्छा करे देख्छी मिनिमाम भाजार ते का अपना के भरे दीते होगे अच्छा अनारग हाता साप साप खंतु,
Chittagonian_mumxd18fIK0_seg0026.wav,Chittagonian,12.06,আনা সাচিমা লিই ইজে খাজেি থাই আরাখেন আপাই ওতারে ওপি সাকা না আমা সাকিকে পাওরিতি আকান আমা ইদিতা বিতিয্সে আমা ইতা মাডিতা ম�,
Chittagonian_mumxd18fIK0_seg0027.wav,Chittagonian,16.308,আনলকিসকলিয় জানব গাডাদুশিয আরনি খিতালিতু শাহাই মানিসকলি শাহাই লকিসকলি আএ ফাল নি আনি ফাল আরা আমি তু জিকিক সা আকিয়া পুা঵্যা লকিস নিমতুস আমি ঘানি দিখিন এতাব শাখানি কাসকানি একাসি মানি আযান আকাসি দিকিকিন দুায়ান প,
Chittagonian_mumxd18fIK0_seg0028.wav,Chittagonian,17.068,আচ আতীাই সিষিযান কাত বিজিন ন আচ আন নারি কান সিযাই এথী লাগিজ লা এথী মানে শিলিযা আই? আরে গাডরল দিকি আর বাইন আ উজিন ন আ? আার উজিন আপতে ভাইন ন এ? দিকি ভাইন আর ডাহে শিলিন আন ইডি? এডি ডি দিকি আপাদি কি কি? চাম মায় একি পাসিলিদি কাগি?,
Chittagonian_mumxd18fIK0_seg0029.wav,Chittagonian,19.432,ইমা ব,
Chittagonian_mumxd18fIK0_seg0030.wav,Chittagonian,15.628,,
Chittagonian_mumxd18fIK0_seg0031.wav,Chittagonian,14.356,খাতব বারস শামসব আমার কुতব কुতব খোডে খিডে? আর য়ায়ায়াল কुতব আমা? অবাশি আমা? তা খुদাজ কुতব খुদা বেডাল না তা ওকি কে কে?,
Chittagonian_mumxd18fIK0_seg0032.wav,Chittagonian,13.02,"glioっ пло VERY AASE NANI? EI! TUMBI KURAN. RAN TE CHE SUH? AH WACHHA MONOFORSE SO-TRO-GERAM AH PARA SO-TRO-GERAM LO CHE-THE EI AMRA SO-TRO-GERAM HO CHE-THE TURU SHU LE', TI CHE HIF KAAAT TO B",
Chittagonian_mumxd18fIK0_seg0033.wav,Chittagonian,26.076,আমি কাতা লকান মাতি? ওভাযতা হুাত লুডনানন মাজি দাতা ইগিলুনি সিনান আনুা উপুন সিুাতুতা চিলিবটি বশাই মাতি আংতি আংদি আংদি আংদি ল,
Chittagonian_mumxd18fIK0_seg0034.wav,Chittagonian,8.668,ইমাকাকলিগুুুসাইওুন আমিুসিযুাম অতসামুদুা মাতেতেন আমিুসামুান উাডু পতেনি সিযাগার তামাতেন আকাথাবুন আকাং একাং ইশালুুন আথ�,
Chittagonian_mumxd18fIK0_seg0035.wav,Chittagonian,19.804,�장sha ব৭বৼ  Lehr saan عchange再見,
Chittagonian_mumxd18fIK0_seg0036.wav,Chittagonian,19.596,पूरो शाहुश। अमरा खवाई में भूली कुट्ता निंगूए। कुट्तुब बर कोईसी। अमरा कुट्ता नम तोमी। तोमी कुई लिए ड़ागई। तोमी। नह। यह दूका सुल दोन। आओग। इब्या इब्या भेशी शुंदर। इब्या भेशी शुंदर।,
Chittagonian_mumxd18fIK0_seg0037.wav,Chittagonian,19.14,আমাসুন তরানু আইয় কুাকিযি দুাই? আরা সিহালু খুটিং শিনদন ন৏তা নাগা বাষি ভাদনে? আমালেলেলেবা মানাদা একারে রালকারে গিযুকায আকারে আকাডি আকাজা নাবজেও শুদিযি তুখাজি আথান লা঵ি দা গতি গতি গতি গতি গতি গতবা,
Chittagonian_mumxd18fIK0_seg0038.wav,Chittagonian,19.532,alarh et horror ho,
Chittagonian_mumxd18fIK0_seg0039.wav,Chittagonian,15.5,তੱযাযਹা বান্ষ্য্ ওলেটাযে এদিদে দেদিদিদে আনাবারাতী বান্ষ্য্ আযেযাসাধ্ আনাবারাতী বান্শ্যাযাসাধ্ এদেদি দেদি দি�,
Chittagonian_mumxd18fIK0_seg0040.wav,Chittagonian,33.756,"शुर सरा मानिकि, आइ शुर सरा हाति! येन खोभे दो तो? आइ दानिताम तो! एकिन तो खोभे दाये! आइ दानिताम तो! क्यों शाखिए तो वार्वरे? तूब ले? तूब ले खोरा शंपर्का नायार? आदुश की? आइ तेक्चाइम नोठ शंशारा? अअंडर? आइ कॉच्छे मा तोरों कहारा शंशारा! तो आइ खर्ढधायबदे तो आइ खर्ढडायबधे? नह! जएंगोई! खर्ढधायबधे? भरभार जेंगोई! दिवीं जोगोई नह! वाल्हाई तो निजे! ఉడిములినందినలి వాతిను మేల ముంచి నార్పోనం వార్ధాలి నిఎదాలో పేరిలీలి పేరిలీలో అంగిం నారినందిన నార్ని వార్ధాలో పేరిలి కొం",
Chittagonian_mumxd18fIK0_seg0041.wav,Chittagonian,18.236,"जा दो। दाग बोधे। इस्पेश्बाएगंग। उमा बैशह है ना? अरे भारे कारविशण घिल लाए! बिट्ता हैं! औरे कारविशण घिल ले रेक्छञी कारवार्! मेंयामन मानुष आयिं बिट्ता हैं! आरे आयिं बैशह, आयिं आयिं आयिं! बहुइन प्लिज बहुइन प्लिज बहुइन। आरे बहुइन से! बहुइन बहुइन बहुइन बहुइन। बाजा आमने खिया खैवें कोन थान्डा पानी?",
Chittagonian_mumxd18fIK0_seg0042.wav,Chittagonian,16.476,멤� cheekam me fire termina,
Chittagonian_mumxd18fIK0_seg0043.wav,Chittagonian,18.192,"अने स्वरी बाला नि! आलाम्दु लिल्डा! आश्वरील एकदम छिक चाक आसे! आज्छा भाला कोता! साख आबिन नि! दूच, सीनी, साःफात आसे नि! अज्छा भ्यागिन आसे कोना अर्शाइवदा नाए! आज्छा भाला कोता अमने कफी शाइब नि कफी? कफी उतो आसे! एई, मितू! वो तुमार मुग्वि तांगले देनो संदर करी एक कफी मना नि आशा तो! अपने कफी भूजिन नि!",
Chittagonian_mumxd18fIK0_seg0044.wav,Chittagonian,19.604,उजे फास गुसराक अगामार बातिजा फडाइ सिलो। जार्मानेत्टू! दिवे तो इकस्पर्जेट गेगोई! अरे ना इता अस्पू जिन्दो खुला हो नहीं तो! एकअं फास ता अपना जिन्दो खुला होबे! उटे बानाइशे नियेश्ट! दाव! मा दाव! तोफिका दाव! एइ! तुम्हार अंकल के साल्म करो! अप तूब! अस्सल्म अलेक्ष्टू अंकल! अहा! मादुरी साल्म करो! नोलेब नोलेब नोलेब! आरे दूर! आरे दूर!,
Chittagonian_mumxd18fIK0_seg0045.wav,Chittagonian,16.412,his sallam ki te dahay ... . Anu parla .. haan .. Acha Yeah Anara AdmiralKilla Paan Big Brother i am happy today he says and th Concernlo at Yav On D Give,
Chittagonian_mumxd18fIK0_seg0046.wav,Chittagonian,15.152,ouncer আ� collector of the items,
Chittagonian_mumxd18fIK0_seg0047.wav,Chittagonian,19.78,,
Chittagonian_mumxd18fIK0_seg0048.wav,Chittagonian,16.692,আশকটাবারো আফা আসকক একাযন তাইম নিহা হাতি উছাছ্ আসকক আমার একায অমার এখামন একায্মনরাহাতি আছি আশি প্যরাযাসে আশি আশি আপনা আ�,
Chittagonian_mumxd18fIK0_seg0049.wav,Chittagonian,14.172,যাসন আ঵জু অ঵জু সিক্য সিকেকে খানিন হাতে কাতে নাতে আতাক আমাডি সিকে কাতে এরিটে আমাডিতারিকিকে আমাডিপিকারি পিলিভার সাভা�,
Chittagonian_mumxd18fIK0_seg0050.wav,Chittagonian,13.744,आपनी फूलो कालद साल्बे। आपनी तो वूले गेस्टला। पूलले साल्बा ना... माने खुल किन्तो 2 तारिक जापणर। बड़ा होता लातुरी के दिकति ancestry ना तो लातुरी होता हैं। लातुरी?,
Chittagonian_mumxd18fIK0_seg0051.wav,Chittagonian,18.616,"अरा माही माही। माहीर कता बौलते से थे। माही को तक देखते से नहीं? आप, माही को तर जिगाय रानी। ताही एकटो भस्षर भायरे। ओ अरसली किनद बलबे न। और वे किनद दावा था चीकह से? और जोनाद आमर की फेट फुरे की फेट फुरे।",
Chittagonian_mumxd18fIK0_seg0052.wav,Chittagonian,16.428,अच्छा आई उगाजी थार नोफे दे तोरा एक्के खिले फाति छोयते लेगे रहे पाति छाहिन दासे दे? दूलाभाई आर ऐतो बसर शंक्षर दिवन अत एक आरांगे मोनर मिल्ल के हाता होई दे आरांगे मोनर मिल लेके हाता होई दे,
Chittagonian_mumxd18fIK0_seg0053.wav,Chittagonian,8.54,aucoupPNU T<|hi|> you adult T Radio T nephew 括 Oh No No And no,
Chittagonian_mumxd18fIK0_seg0054.wav,Chittagonian,22.524,so what Lotus medicine Is it mr��� политitsazal awarded medicine some which is,
Chittagonian_mumxd18fIK0_seg0055.wav,Chittagonian,15.704,"छ्रर काई न, सपित käytt। हुइ प्राके ऱान 然後 shameful. आप गें purse practice स Elsa is there, uncle. क्या बचे अपने खीत। सदिस सदिखसे सान्नम描е भाधी यला। क्या पाली अपने शॉते लाजे żad? बाधि ये तुला भाई तूल पूलbreath",
Chittagonian_mumxd18fIK0_seg0056.wav,Chittagonian,11.288,Recovery  grinder 蚓流 据影叶cross-chart 阿isk openings 也是ą A,
Chittagonian_mumxd18fIK0_seg0057.wav,Chittagonian,24.476,जेंडूल्लीज़ा संडचावाजीतिर विज्ञाँणा मार्शल्ला मानि रस्ता दियांगेलि हें फरो देभेको फूरा रस्ता अपरेजिनडब बौल दूलाभाई फ्लाइट किन तुइता राज़िज़ान्दा भारी य्लाए जात्ते फ्लाइट भैसर तिर बाबे महिर बाबे तिर इफलाडिय कछी लिए था। आटूर बाली? मैं ईभोकिस त्रहरूब नहूं। आजिबा हो ईबागित बाला! नाँ ना आए ईबागित बाला ओै बूते! आजिबाहोईदि इबागित बागित बूते! आद्याराहोत नहूँ।,
Chittagonian_mumxd18fIK0_seg0058.wav,Chittagonian,17.204,제로 अराजेल। अराज 오णपह तुमर है? हीढर। इर्फेनि भा�什ि объясई। इर्फेनि भा माँनी? इर्फेनि आप आराज बस्मालामालानाईं detected so have you given her a bath en face? सकैंय कसumuzroundup कसुआप? सकासाइबा drop,
Chittagonian_mumxd18fIK0_seg0059.wav,Chittagonian,19.22,"কবড়� slapped� sistem! অসা, प Приветू ডাա ল epile? পড�회ব লাiosisব লাত পেবাড� tanks",
Chittagonian_mumxd18fIK0_seg0060.wav,Chittagonian,24.7,"ताहा utterly आजिन। आजिन। अजिन नहीं। अच्धू फालात tiene खौईदFrom today you will fuck me! या फालात हिражी ह तो होई। What are you talking about! तू? Put the phone in this phone. अआ राजि.......होनार फरंजेतो राजीढ खो Ihrucking a fat Girl! न्यो न्यो न्यो, MISAKTA! No no no. अपने से अ़जिन करें नेए न। No no I will not. ...",
Chittagonian_mumxd18fIK0_seg0061.wav,Chittagonian,12.7,"अस्साम ऍगरे पringe. अस्सामौ इत्सन � nóु इत्सनौ भालासी। असमौ आघ्या. अस्चक अस्चक।चते हाँ ऑफ्ठू, पारृबृ, दाजरी ऍबृ. तो जाू, नहेन ऺा 혼ै द कष़ू. आज्शिन भाई आज्शिन.",
Chittagonian_mumxd18fIK0_seg0062.wav,Chittagonian,19.888,educate,
Chittagonian_mumxd18fIK0_seg0063.wav,Chittagonian,19.928,ểnहीह च gaatं देखा to dry MA that my uncle  nuestा 這個atcher सळाक हाँ one looks very professional असलब différentes adequा आशल़ाで I am very lost नहीं यहाなく for the slightly जी म migrants �रीट भक रेस। The foster kids थी दो पूस� अविल so useless पूसळत tätäल क्या मि Brill अमि तो भ कर रहान। I'm still a housewife भे भी भे Miss Duck,
Chittagonian_mumxd18fIK0_seg0064.wav,Chittagonian,16.692,আমাদ চিলা ও কিদি পি ভিভিয কমিডিট কারা ছাছি. দিলা ভায খনলা না নবা এ আকা রিলিশা জাভিয উ? এভান মাডিলা মাডিলা আমা কিতা ইনাসি? ও আদিখধ এসি না ওিতা? তাভি সাবি আবা? আমা খিতি এনা? এহন উভান আইশি? আদাও না? আইসি? একমিনবত এ? একমিনত?,
Chittagonian_mumxd18fIK0_seg0065.wav,Chittagonian,19.576,"Vielleicht we can just cupe<|mk|> virtually little bit and have a drink. Okay then! Welcome! See you tomorrow. Asslamualaikum Waalaikum Salam Wa alaikum Assalam Awesomenah placil ala pu béne Awesomenah placil ala pu meaningless Oassed.] Go, Sit會 Awesomenah placil ala pu comforting",
Chittagonian_mumxd18fIK0_seg0066.wav,Chittagonian,5.772,assis k kolejnon sawa lagLes的話 qe ي práureau ya ya في,
Chittagonian_mumxd18fIK0_seg0067.wav,Chittagonian,17.276,"orsun आपक llevar के इसक gevenी तोई। आपने लिए का कढ़ए ! नहीं क्यकजdish्हां लिए, इसकी कीसात होगा photos कुछमाभथाそんな ड� shameful photos हर숙ाका प्रता बरीינו बने लिन होनाfulnessे।",
Chittagonian_mumxd18fIK0_seg0068.wav,Chittagonian,18.892,किन्तो मेहमान जानर शरे तुमार खौराता जिया दिक्कर शिया ना ए सूकर अरे आयी तो तोरा हाटे की यूज दे दूलाबाई तेंषन करते मण़ करते आईबु गई तिक मद तो मेहमान दारी करी छाहिक्ता नो अब बू अब बू अब बू,
Chittagonian_mumxd18fIK0_seg0069.wav,Chittagonian,18.556,অcrire recommending লমি এক জাশনি� чув packet in their shoulder आঁ পоко bracket আ disco অ�mmm volcano,
Chittagonian_mumxd18fIK0_seg0070.wav,Chittagonian,16.04,भ्यागुनी मिल्यी एकहाने आश्छी एक साते एकट्रीते होईछी भारो लागते से किन्दू की कारण एककत्रीते होईछी आमितर? हीटाटिक भुच्यो भाईटिसी नाश्छी अम्रा तो मुलतो अम्रा अपसर तो अम्रा अपसर तो अम्रा अपसर तो अम्रा अपसर तो,
Chittagonian_mumxd18fIK0_seg0071.wav,Chittagonian,19.236,𨋟𨋹ätta Junior  sylloth kya ynchronah taychae �kapੀ consonant 𨋟𨋹 privile��  Exchange 𨋟𨋙 workspace  diminish Bobby 𨋅,
Chittagonian_mumxd18fIK0_seg0072.wav,Chittagonian,15.08,तुम्मरा किता कुनो पारण नहीं अमरे भियाखर लगी नाइज़़णी। एब्भा! तुइकि लगा लगा नहीं बेडि बालो के आप भीटि कुछ देना? अमि किन्तो बोड़े गिल और इंफारे भियाखर ताम नहीं खोल्यां। आए गुज्दिन नो तुरे भिया बाटि! ए! खारो खारो! तार्मानी एके निकी! फात्रु फात्री देगे राज उन सुन्ते से गैर! ए! मुकिदमिया!,
Chittagonian_mumxd18fIK0_seg0073.wav,Chittagonian,14.004,اليै म। KELLI इनदरा ehkä नरी प Coleman कि भदाने हैं हाँ अयण ती momento शkk,
Chittagonian_mumxd18fIK0_seg0074.wav,Chittagonian,22.62,तुर अली कुत्ताओ॥ तूमओन अली taraf तूपज्ले शभाईपसण चेइए तुमा मु spared नहाँतू मुस्मप्लरत सम keine नहाँतू मुस्मप् convince कुछ zal अली नहाँतूplate तू मुस्मनः उधhl,
Chittagonian_mumxd18fIK0_seg0075.wav,Chittagonian,18.844,আই তিমানি মাতি তাওযি তালি মালি খাশি সিকনা! এ তাও ও! ভিআ বাংধ তা! খান উপি আথি তা! কাডা কি আরি! এ ই! এ ডাই নীসে পাভি আথি বালি! ই নাক ই! শাপি প্দালি প্দালি! এ ও! প্দালি! তেদ বাংধ ই মাক কালি! এ মাহ ই! তারি লাতারন হরা তি কি এসি না! মাক তি এ উতি কি এ না!,
Chittagonian_mumxd18fIK0_seg0076.wav,Chittagonian,13.752,​ ‫ ​कित Zheng'alament Around Kitturyanke Dikkat K 쉴 thisき Paige,
Chittagonian_mumxd18fIK0_seg0077.wav,Chittagonian,8.156,तुइ माता ता थान्डा खोर। अतो माता गरम करें थेक नहीं। अभईन्छु ना भईन्टोर माता खान्टा थान्डा खोर। खोरिया सुंदर कलिपू आल लोगे एकभार ता मात। इंपर्सूरूं।,
Chittagonian_mumxd18fIK0_seg0078.wav,Chittagonian,18.928,ওাফালাকে ভানে দেযে কালাকে আমাতামন আএ কানে কান আএ এ তাই শমপডকাখাকে না খাওরভায ইটামটার হান না বারভায সাই নিন ভিযে যাযে তা জাসক বারভায এ শমপডকাখাক আটামকে শমপডকাকে আলাং বাগা ইশন অগে বালাগা ইপচাও,
Chittagonian_mumxd18fIK0_seg0079.wav,Chittagonian,19.716,rencies t 달� pressured Amma man aaf t tryka meiner滿 ka rom piston if you don't,
Chittagonian_mumxd18fIK0_seg0080.wav,Chittagonian,19.808,আমিটামষাই দি ই ফিকরন নালল মিযায দনার ভায দিওমা আমা ইতার তাকান ফাষণিদ আসি আসি ইতি জিযার পাষণিদ কিযার ইভার আভার ভিযাদ এ঵িযা �,
Chittagonian_mumxd18fIK0_seg0081.wav,Chittagonian,19.924,Holiday  Appease 告訴我 bn my dad  bera 給我,
Chittagonian_mumxd18fIK0_seg0082.wav,Chittagonian,19.408,अले मा इहार आर गुशे हिम देरे। तुरागा हता होई चाजना। हुँँ। महिन दानी पाई था नॉ। आर एकार हता हैं से। अनार ते इर्फानेर भिया दिबाल ले फालोये गिन गुई। उडि वौडि लेग्गु। आर की? आनो तो भियर बाईश है। आरे भियर नहीं दिबे नानारा। कि? भायर भिये दिबाला। आरे भिये दिबाला। कि होई जे? ए गुड़ाफा कि होई जे? एक बर सोरे रे तो तुरागा भाई पाई पाई बेलेग्गु। हादा लो भाई।,
Chittagonian_mumxd18fIK0_seg0083.wav,Chittagonian,18.72,আমি বুলকে হাঈ আই গোডান আরি ফান আথাত্লে আকান আতে ওপার আডাডাও গাঈ খাই থাত তান দিযা আমি তালকি লাগি দি মামি না আও ওদি বাষা ডা�,
Chittagonian_mumxd18fIK0_seg0084.wav,Chittagonian,16.732,"माने देखसें। पुरा लाल लाल मिले पुरा लाल लाल है। आफली मनायामारे कपी खोडी आइसें नहीं। आरे नाया, मुनहेल लाल परभसे ज़ेन। अच्छा। पर यह तो काता आसे किनते हैं। एत्तो भी लाल बालो ना लाल किनते भी बदर लक्कुन। आसा? एजे, इक्षा से गा।",
Chittagonian_mumxd18fIK0_seg0085.wav,Chittagonian,13.94,"भुसिलां नहीं भीबादे लकन। अब रुश्का शुरते बूच्छानें जानें क्या किवाल भाया हैं? आमार् भुजेव आमार् मामुल बाशाहें। उस्धे देन किन जा लाक्षे, बाभ तरी डिम बाजा गरे काब हुआ। المा ढिआद् टिम्फे टे मस्वास्था, रेदा राख्सी. ढिएट दिलां! छ्ला ऐसचे!",
Chittagonian_mumxd18fIK0_seg0086.wav,Chittagonian,18.192,ওজাপিলাম নানি এতাকি ধালআ কিদাল আকিসিলও আমানি দিদি ভাজিতা কাবাও এমানি পিআসসি মিলিচিকি দিদি কাসি শাপিদা ফিডিপল সিমননন এংদি,
Chittagonian_mumxd18fIK0_seg0087.wav,Chittagonian,18.392,আমিতা মানিক্ন শিদাংতে নিসে আকেন আকেন তাকারি তেলান চালা জাওওআগারি শিদাংতে আকেন আকাশারা তাকাবি আচা? আএ আএ কেজাবি? আমি? আমি সিংতা খরি আমি? না জানে পকিটি আষি অনা জাইমা বাদি নি জানা আষি তরিকা শিংদা শিংদা শংদা শংদা,
Chittagonian_mumxd18fIK0_seg0088.wav,Chittagonian,18.124,arespace type type type,
Chittagonian_mumxd18fIK0_seg0089.wav,Chittagonian,16.476,চিিকট খরাও সাই পাত আকনল্ন উপাল চিলে চাওর পাসিনদন যানা খাও ওসাগাড এই বাহাড গিট ফে লাডায সাডাড ইকাড সিদি আকমন আটাগি আমা নান,
Chittagonian_mumxd18fIK0_seg0090.wav,Chittagonian,18.548,asyina Alex na sh windows Conway Why money cannot gift Those are to be neck Senator,
Chittagonian_mumxd18fIK0_seg0091.wav,Chittagonian,19.012,কাকি ধিসানি কাকি? কাকি কাকি কাকি কাকি. আরা কি? এ আ ই. ওে সেসে ঵ি তার দি তাব কাপা চিন দি বা অমা দি জান লাকে ওলাকি? ਸੱੱੱੱੱੱੱੱੱੱੱ,
Chittagonian_mumxd18fIK0_seg0092.wav,Chittagonian,15.676,"हाजेर मानुस tęनुसलाई dapat uncle, satisfying work is tough sometimes, you can't get married? Youupbeat fool. What is going on in my mind. I could have married you, not that I think that how can I marry you, So what did you do? Me too, 2 Maybella beautiful ladies with those wears. What did you do there? Smart!",
Chittagonian_mumxd18fIK0_seg0093.wav,Chittagonian,19.084,Hoşgeld lig herkesen,
Chittagonian_mumxd18fIK0_seg0094.wav,Chittagonian,19.428,आप तो कुर्स प्रानार के आंगा? चेकार्ष दोना I am there to keep them अमा खीर बेना बार्र? मेली दीबें? I'm in the town माई तो अनर्ग़रार म्यमां हैं माई मेली दीले लेक्डूइ माँचे की हुईगू? म्यमान है तो क्या इसे? आरे ना एक जागे कोईलें जान आरा काम करता देकला ना अरा पल्जा जोनी जा तान आरा शायज़ो करते नाँ रूज यारा बाढा थे।,
Chittagonian_mumxd18fIK0_seg0095.wav,Chittagonian,18.604,మాల సంమాసాని ఆడి చి టాంగ సితక టాం ఆడి అమాను మాల మాను హాభ్ లో శిటరె కాన్ ఆన్ నిటాక ఇలి ఆనిక్న నియాన్ తోటాగె కోటాని తరి తోను,
Chittagonian_mumxd18fIK0_seg0096.wav,Chittagonian,9.624,complètement  budgeting തു തേ ത് �� claws assumptions � hierarchy system,
Chittagonian_mumxd18fIK0_seg0097.wav,Chittagonian,18.8,zczबा? अपaxter,
Chittagonian_mumxd18fIK0_seg0098.wav,Chittagonian,14.784,चायो खीजबाब बिली दियाके। आजकिन तो किसो भुजी बराणूआर। अटर्प करें दावत दिये देखिले। समझ साकी। एकी बिली दिये थाकी। उगर सूआद दोबन। समझ गसानू ना? दोबन। दोबन। भूई। कि दोहाँ गाथा? कि हाँ बिली इश्य देखि? अरे मेटू। सल्मा अलेक्म।,
Chittagonian_mumxd18fIK0_seg0099.wav,Chittagonian,15.044,probation ṣāress ükse  Hundred  많  comer technist  reviewing  studying high-pool  sl 팀 x св  ts  t Seen No,
Chittagonian_mumxd18fIK0_seg0100.wav,Chittagonian,19.22,ƇSchu dカ dKaya dip-d 올라 s blame,
Chittagonian_mumxd18fIK0_seg0101.wav,Chittagonian,19.52,"बाईशाब अच्छा पात दोन ना, की देखे? बाभी, आर किसो दितकों? मरम भजिस्ता मारो शमार आप तर कोछ़डि खानिने परेक्टोर आप तोरि आराक ने देडिगस्ते तोरि अपने रोजे से, किछी तो खाले ना अरे मिश्टि गान, फेट बौडि खान देद दुगगुरावार अदि फेट बौडि है वल्ले ना ना, अचले खुद नाई अमादर फेट एकदम बरा",
Chittagonian_mumxd18fIK0_seg0102.wav,Chittagonian,9.456,lakha ajan kayudhan faroibho aage kilee dekha thenaan aana nyan furi bilya bhori dyalno,
Chittagonian_mumxd18fIK0_seg0103.wav,Chittagonian,16.764,ప్రాలాల ఉంబం ఉ�� 립's easy మానభిషా కూడ�I,
Chittagonian_mumxd18fIK0_seg0104.wav,Chittagonian,19.172,আমা অমুটা কুটুটা আপন ষুণেলে বাতি হুযাতে কাতে অভাশামপি অভাশুপি আজাব নি শারা ওপনে কাহে পুাষে পাডরা চিওষ উপে আন ফেঁকিটে,
Chittagonian_mumxd18fIK0_seg0105.wav,Chittagonian,14.8,"अआगे लोर्सार्शर? असा व्यूपित के सोघर लंग? llega caraviko jo dira fettanowi ? home life is just bets इस Joe's President एच नेkommen, आपके लिए जुइसकर आपकत argent cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon cardamon for cardamon cardamon cardamon cardamon cardamon cardamon for cardamon",
Chittagonian_mumxd18fIK0_seg0106.wav,Chittagonian,22.172,इस्तातो बाने मुरी जेपे कुई। अइ अइ। उज्ञर भाई स्याफ। मने आमान अपने होच्छे भाई स्याफ। एक ता दरो देखे जमाई चाथ छे नार्किए। ए एरकिए। कारणामारी जागा सम्पुति ओतो रका खोई टे। राइट राइट राइट। असल ओसाद्दे की जारोना। मुझे वो भाई साथ देखे ओसाद्दे की हारा फौर भार भार भार भी अधि ग़राए फौर। ए बैग चोतो सम्पुति ने बैग कुई। ओसाद्दे की। हैं। बैजना अमर एक्छली मुण्यार कोता दे बूल्ची हैं एर की।,
Chittagonian_mumxd18fIK0_seg0107.wav,Chittagonian,18.62,"ना भाश्याप। इति हिन इनार सवसंदरा हुआ। भाश्याप। वोर जाता सम्पती यह से, बियर वार वार इफेडने नहीं लेई दीबो। लेई दे रहें रही बो देखे बागा। आय देखू, मने देवे रिति देवो, आर्मो देवो, च्रूश शाकी। आप भादा जेन है नहीं रे, भादा रोद देवा तहीं नहीं। आओ, ती कोही से? बला ती बला। ती है, ती है? आउ।",
Chittagonian_mumxd18fIK0_seg0108.wav,Chittagonian,4.884,খੇনাপন তੇ ভাললা আনব আনব বালা গতੋ কাছੋ থকাস অভিতব রাজি তੇ কালা আদি কੇনাপনা এপন মাকাভা পੇনাতি লাজি তੇ নবাযা ইকামকা কੈমা�,
Chittagonian_mumxd18fIK0_seg0109.wav,Chittagonian,16.092,आ Freundlichh!اخम तोंग्रारिसाह्ता पर लगा। जाहिरं का उढ़ास Play From Records कौटरान सब करो Technicallyfry Okay corps If Can? Yes You can Do you have automatically Well you made this This bro Get higher We only %%& Additional world 100% What is correct September In this People Are Therefore I believe Yes You are,
Chittagonian_mumxd18fIK0_seg0110.wav,Chittagonian,16.868,"आपनी रिकों मने कुटे-कुटे कि बने कि देखते से निए ब्ला? मुल्लो देखती सी, करभाद देखची निहे ता गो हैं कि कोद्रा लामसाम मिल्ले दी इतूक हानाम कर बाने दी बाबा कोट्टुलू मुल्लो दी रेक्छी चात्तू दाम देखेल पर दरकाना है तो बिल्ल ता ता आमी देपा उसमसाली",
Chittagonian_mumxd18fIK0_seg0111.wav,Chittagonian,19.112,ना ना ना ना ना ना. किया कौन? बीला हाने किल्ले दिवां कौन साय? आइना तो खोलस अक्छिंद पहसंदो करिया! शुंण आणरेक्कां कताकू. मुणे करें आनलग जेति अमार भी आसादे गातानें ता गोती जाय. যালো আনননন একনতিক একনাযান ইসিকট্ একনান নালকন আননারাবলাগমা সকিটা একনান আপনা আবাগি কিকটা কিকট� কিকটা পন্নে মান্ন সাডিন �,
